10041 Q0 183756 1 0.7243218421936035 fine-tuned-all-MiniLM-L6-v2
10041 Q0 109666 2 0.7008844614028931 fine-tuned-all-MiniLM-L6-v2
10041 Q0 62337 3 0.6926782131195068 fine-tuned-all-MiniLM-L6-v2
10041 Q0 30214 4 0.688369870185852 fine-tuned-all-MiniLM-L6-v2
10041 Q0 185276 5 0.6778907179832458 fine-tuned-all-MiniLM-L6-v2
10041 Q0 83299 6 0.6746317148208618 fine-tuned-all-MiniLM-L6-v2
10041 Q0 82586 7 0.6726061105728149 fine-tuned-all-MiniLM-L6-v2
10041 Q0 39035 8 0.6713904738426208 fine-tuned-all-MiniLM-L6-v2
10041 Q0 178419 9 0.6682619452476501 fine-tuned-all-MiniLM-L6-v2
10041 Q0 180392 10 0.6663709878921509 fine-tuned-all-MiniLM-L6-v2
10041 Q0 26836 11 0.6656571626663208 fine-tuned-all-MiniLM-L6-v2
10041 Q0 80152 12 0.6626208424568176 fine-tuned-all-MiniLM-L6-v2
10041 Q0 183763 13 0.6624100804328918 fine-tuned-all-MiniLM-L6-v2
10041 Q0 84185 14 0.6600808501243591 fine-tuned-all-MiniLM-L6-v2
10041 Q0 177218 15 0.6586154103279114 fine-tuned-all-MiniLM-L6-v2
10041 Q0 18072 16 0.6580982804298401 fine-tuned-all-MiniLM-L6-v2
10041 Q0 158812 17 0.6567631363868713 fine-tuned-all-MiniLM-L6-v2
10041 Q0 182784 18 0.6567357182502747 fine-tuned-all-MiniLM-L6-v2
10041 Q0 157396 19 0.6564666628837585 fine-tuned-all-MiniLM-L6-v2
10041 Q0 69328 20 0.6555649042129517 fine-tuned-all-MiniLM-L6-v2
10041 Q0 138224 21 0.6555318236351013 fine-tuned-all-MiniLM-L6-v2
10041 Q0 14061 22 0.6550590395927429 fine-tuned-all-MiniLM-L6-v2
10041 Q0 143798 23 0.6550021171569824 fine-tuned-all-MiniLM-L6-v2
10041 Q0 76007 24 0.65398770570755 fine-tuned-all-MiniLM-L6-v2
10041 Q0 119201 25 0.6536350846290588 fine-tuned-all-MiniLM-L6-v2
10041 Q0 120627 26 0.6529671549797058 fine-tuned-all-MiniLM-L6-v2
10041 Q0 47210 27 0.6521230340003967 fine-tuned-all-MiniLM-L6-v2
10041 Q0 60284 28 0.6512807011604309 fine-tuned-all-MiniLM-L6-v2
10041 Q0 10127 29 0.651145339012146 fine-tuned-all-MiniLM-L6-v2
10041 Q0 90405 30 0.6507799029350281 fine-tuned-all-MiniLM-L6-v2
10041 Q0 40062 31 0.6502454876899719 fine-tuned-all-MiniLM-L6-v2
10041 Q0 185249 32 0.6494685411453247 fine-tuned-all-MiniLM-L6-v2
10041 Q0 36850 33 0.6491687893867493 fine-tuned-all-MiniLM-L6-v2
10041 Q0 93110 34 0.6484740972518921 fine-tuned-all-MiniLM-L6-v2
10041 Q0 8604 35 0.6481561660766602 fine-tuned-all-MiniLM-L6-v2
10041 Q0 150932 36 0.6480094790458679 fine-tuned-all-MiniLM-L6-v2
10041 Q0 22194 37 0.6468413472175598 fine-tuned-all-MiniLM-L6-v2
10041 Q0 119718 38 0.6464862823486328 fine-tuned-all-MiniLM-L6-v2
10041 Q0 100268 39 0.6458638906478882 fine-tuned-all-MiniLM-L6-v2
10041 Q0 109096 40 0.6453343629837036 fine-tuned-all-MiniLM-L6-v2
10041 Q0 154036 41 0.6447561979293823 fine-tuned-all-MiniLM-L6-v2
10041 Q0 166843 42 0.644752025604248 fine-tuned-all-MiniLM-L6-v2
10041 Q0 126677 43 0.644088625907898 fine-tuned-all-MiniLM-L6-v2
10041 Q0 37773 44 0.6440140604972839 fine-tuned-all-MiniLM-L6-v2
10041 Q0 71904 45 0.6435422897338867 fine-tuned-all-MiniLM-L6-v2
10041 Q0 182793 46 0.6424808502197266 fine-tuned-all-MiniLM-L6-v2
10041 Q0 30258 47 0.6424592137336731 fine-tuned-all-MiniLM-L6-v2
10041 Q0 89113 48 0.641791582107544 fine-tuned-all-MiniLM-L6-v2
10041 Q0 78714 49 0.6410813927650452 fine-tuned-all-MiniLM-L6-v2
10041 Q0 74394 50 0.6409611701965332 fine-tuned-all-MiniLM-L6-v2
10041 Q0 114922 51 0.6401715278625488 fine-tuned-all-MiniLM-L6-v2
10041 Q0 130113 52 0.6401522755622864 fine-tuned-all-MiniLM-L6-v2
10041 Q0 59879 53 0.6400549411773682 fine-tuned-all-MiniLM-L6-v2
10041 Q0 140386 54 0.639826238155365 fine-tuned-all-MiniLM-L6-v2
10041 Q0 68585 55 0.639464259147644 fine-tuned-all-MiniLM-L6-v2
10041 Q0 93064 56 0.6389575004577637 fine-tuned-all-MiniLM-L6-v2
10041 Q0 119946 57 0.6373661160469055 fine-tuned-all-MiniLM-L6-v2
10041 Q0 87514 58 0.6369554996490479 fine-tuned-all-MiniLM-L6-v2
10041 Q0 124811 59 0.6367309093475342 fine-tuned-all-MiniLM-L6-v2
10041 Q0 11515 60 0.6354519724845886 fine-tuned-all-MiniLM-L6-v2
10041 Q0 68720 61 0.6353368163108826 fine-tuned-all-MiniLM-L6-v2
10041 Q0 4432 62 0.6345467567443848 fine-tuned-all-MiniLM-L6-v2
10041 Q0 51149 63 0.6343181133270264 fine-tuned-all-MiniLM-L6-v2
10041 Q0 172890 64 0.6342730522155762 fine-tuned-all-MiniLM-L6-v2
10041 Q0 82152 65 0.6341249346733093 fine-tuned-all-MiniLM-L6-v2
10041 Q0 183167 66 0.6340667009353638 fine-tuned-all-MiniLM-L6-v2
10041 Q0 46100 67 0.6337960362434387 fine-tuned-all-MiniLM-L6-v2
10041 Q0 3009 68 0.633731484413147 fine-tuned-all-MiniLM-L6-v2
10041 Q0 142441 69 0.6329601407051086 fine-tuned-all-MiniLM-L6-v2
10041 Q0 139300 70 0.6323438286781311 fine-tuned-all-MiniLM-L6-v2
10041 Q0 100469 71 0.6323346495628357 fine-tuned-all-MiniLM-L6-v2
10041 Q0 121287 72 0.6313044428825378 fine-tuned-all-MiniLM-L6-v2
10041 Q0 30934 73 0.6311706304550171 fine-tuned-all-MiniLM-L6-v2
10041 Q0 65583 74 0.6310174465179443 fine-tuned-all-MiniLM-L6-v2
10041 Q0 94704 75 0.6309382915496826 fine-tuned-all-MiniLM-L6-v2
10041 Q0 79363 76 0.6307826638221741 fine-tuned-all-MiniLM-L6-v2
10041 Q0 72777 77 0.6307170391082764 fine-tuned-all-MiniLM-L6-v2
10041 Q0 143485 78 0.6304266452789307 fine-tuned-all-MiniLM-L6-v2
10041 Q0 157992 79 0.6303678154945374 fine-tuned-all-MiniLM-L6-v2
10041 Q0 143907 80 0.6289144158363342 fine-tuned-all-MiniLM-L6-v2
10041 Q0 94784 81 0.6278596520423889 fine-tuned-all-MiniLM-L6-v2
10041 Q0 106741 82 0.6267647743225098 fine-tuned-all-MiniLM-L6-v2
10041 Q0 50141 83 0.6254745125770569 fine-tuned-all-MiniLM-L6-v2
10041 Q0 49806 84 0.6254350543022156 fine-tuned-all-MiniLM-L6-v2
10041 Q0 14251 85 0.6249121427536011 fine-tuned-all-MiniLM-L6-v2
10041 Q0 53557 86 0.6246955394744873 fine-tuned-all-MiniLM-L6-v2
10041 Q0 52378 87 0.6239915490150452 fine-tuned-all-MiniLM-L6-v2
10041 Q0 156925 88 0.6235098838806152 fine-tuned-all-MiniLM-L6-v2
10041 Q0 8948 89 0.6234524250030518 fine-tuned-all-MiniLM-L6-v2
10041 Q0 44427 90 0.6233883500099182 fine-tuned-all-MiniLM-L6-v2
10041 Q0 151065 91 0.6219837069511414 fine-tuned-all-MiniLM-L6-v2
10041 Q0 24496 92 0.6217804551124573 fine-tuned-all-MiniLM-L6-v2
10041 Q0 46349 93 0.6212270259857178 fine-tuned-all-MiniLM-L6-v2
10041 Q0 125598 94 0.6209763288497925 fine-tuned-all-MiniLM-L6-v2
10041 Q0 39728 95 0.6208950281143188 fine-tuned-all-MiniLM-L6-v2
10041 Q0 56915 96 0.6202417016029358 fine-tuned-all-MiniLM-L6-v2
10041 Q0 20132 97 0.620112955570221 fine-tuned-all-MiniLM-L6-v2
10041 Q0 70785 98 0.6198354363441467 fine-tuned-all-MiniLM-L6-v2
10041 Q0 177003 99 0.619086742401123 fine-tuned-all-MiniLM-L6-v2
10041 Q0 6966 100 0.6175426244735718 fine-tuned-all-MiniLM-L6-v2
100584 Q0 89954 1 0.6694410443305969 fine-tuned-all-MiniLM-L6-v2
100584 Q0 112001 2 0.629166841506958 fine-tuned-all-MiniLM-L6-v2
100584 Q0 126677 3 0.624760091304779 fine-tuned-all-MiniLM-L6-v2
100584 Q0 182293 4 0.6218712329864502 fine-tuned-all-MiniLM-L6-v2
100584 Q0 183405 5 0.6124334335327148 fine-tuned-all-MiniLM-L6-v2
100584 Q0 45681 6 0.608576238155365 fine-tuned-all-MiniLM-L6-v2
100584 Q0 150083 7 0.6085100769996643 fine-tuned-all-MiniLM-L6-v2
100584 Q0 123388 8 0.6046769022941589 fine-tuned-all-MiniLM-L6-v2
100584 Q0 116604 9 0.6043137311935425 fine-tuned-all-MiniLM-L6-v2
100584 Q0 67886 10 0.6025754809379578 fine-tuned-all-MiniLM-L6-v2
100584 Q0 116209 11 0.6024244427680969 fine-tuned-all-MiniLM-L6-v2
100584 Q0 30258 12 0.5973684191703796 fine-tuned-all-MiniLM-L6-v2
100584 Q0 157198 13 0.5945908427238464 fine-tuned-all-MiniLM-L6-v2
100584 Q0 14251 14 0.5932119488716125 fine-tuned-all-MiniLM-L6-v2
100584 Q0 95895 15 0.5916107296943665 fine-tuned-all-MiniLM-L6-v2
100584 Q0 122728 16 0.5911549925804138 fine-tuned-all-MiniLM-L6-v2
100584 Q0 166400 17 0.5907512307167053 fine-tuned-all-MiniLM-L6-v2
100584 Q0 171443 18 0.5882374048233032 fine-tuned-all-MiniLM-L6-v2
100584 Q0 178312 19 0.5881962180137634 fine-tuned-all-MiniLM-L6-v2
100584 Q0 6139 20 0.5878412127494812 fine-tuned-all-MiniLM-L6-v2
100584 Q0 6942 21 0.5872606039047241 fine-tuned-all-MiniLM-L6-v2
100584 Q0 6295 22 0.5825070142745972 fine-tuned-all-MiniLM-L6-v2
100584 Q0 130113 23 0.5807830691337585 fine-tuned-all-MiniLM-L6-v2
100584 Q0 147244 24 0.5806559920310974 fine-tuned-all-MiniLM-L6-v2
100584 Q0 145504 25 0.5803897380828857 fine-tuned-all-MiniLM-L6-v2
100584 Q0 9529 26 0.5803397297859192 fine-tuned-all-MiniLM-L6-v2
100584 Q0 114922 27 0.5801599621772766 fine-tuned-all-MiniLM-L6-v2
100584 Q0 147605 28 0.5795575976371765 fine-tuned-all-MiniLM-L6-v2
100584 Q0 14061 29 0.5792705416679382 fine-tuned-all-MiniLM-L6-v2
100584 Q0 182784 30 0.5783781409263611 fine-tuned-all-MiniLM-L6-v2
100584 Q0 39186 31 0.5774421095848083 fine-tuned-all-MiniLM-L6-v2
100584 Q0 124811 32 0.5770559906959534 fine-tuned-all-MiniLM-L6-v2
100584 Q0 121445 33 0.5755581855773926 fine-tuned-all-MiniLM-L6-v2
100584 Q0 180434 34 0.5751870274543762 fine-tuned-all-MiniLM-L6-v2
100584 Q0 73851 35 0.5736981630325317 fine-tuned-all-MiniLM-L6-v2
100584 Q0 81329 36 0.5735127329826355 fine-tuned-all-MiniLM-L6-v2
100584 Q0 138224 37 0.573395311832428 fine-tuned-all-MiniLM-L6-v2
100584 Q0 79338 38 0.5726988911628723 fine-tuned-all-MiniLM-L6-v2
100584 Q0 64734 39 0.5719586610794067 fine-tuned-all-MiniLM-L6-v2
100584 Q0 175604 40 0.5718241333961487 fine-tuned-all-MiniLM-L6-v2
100584 Q0 159734 41 0.5715178847312927 fine-tuned-all-MiniLM-L6-v2
100584 Q0 39035 42 0.5714226961135864 fine-tuned-all-MiniLM-L6-v2
100584 Q0 82195 43 0.5712849497795105 fine-tuned-all-MiniLM-L6-v2
100584 Q0 148457 44 0.5710005164146423 fine-tuned-all-MiniLM-L6-v2
100584 Q0 174119 45 0.5709975361824036 fine-tuned-all-MiniLM-L6-v2
100584 Q0 30934 46 0.5703132748603821 fine-tuned-all-MiniLM-L6-v2
100584 Q0 49806 47 0.5689744353294373 fine-tuned-all-MiniLM-L6-v2
100584 Q0 101567 48 0.567493736743927 fine-tuned-all-MiniLM-L6-v2
100584 Q0 60284 49 0.5669097900390625 fine-tuned-all-MiniLM-L6-v2
100584 Q0 154036 50 0.564589262008667 fine-tuned-all-MiniLM-L6-v2
100584 Q0 158074 51 0.5643296837806702 fine-tuned-all-MiniLM-L6-v2
100584 Q0 154138 52 0.5643158555030823 fine-tuned-all-MiniLM-L6-v2
100584 Q0 133618 53 0.5641826391220093 fine-tuned-all-MiniLM-L6-v2
100584 Q0 84333 54 0.5641766786575317 fine-tuned-all-MiniLM-L6-v2
100584 Q0 90178 55 0.5639728903770447 fine-tuned-all-MiniLM-L6-v2
100584 Q0 6941 56 0.5633611679077148 fine-tuned-all-MiniLM-L6-v2
100584 Q0 39453 57 0.5632403492927551 fine-tuned-all-MiniLM-L6-v2
